,Unnamed: 0,id,producer,title,tracks,type,associated_labels,name,bit_rate,composer,duration,genre_top,genres,genres_all,license,number,tags.2,title.1
8535,1076,14885.0,,Reimagine: The Game,5.0,Album,,Peter Gresser,128000.0,,51.0,,"[15, 18, 1235]","[18, 1235, 15]",CC0 1.0 Universal,1.0,[],And Now For That Massive Coronary
8536,1077,14885.0,,Reimagine: The Game,5.0,Album,,Peter Gresser,128000.0,,75.0,,"[15, 18, 1235]","[18, 1235, 15]",CC0 1.0 Universal,2.0,[],Countdown to Myocardial Infarction
8557,1078,14928.0,,netBloc Vol. 44: Break From The System That Gotcha,36.0,Album,,Shad + Skratch Bastid,320000.0,,282.0,Hip-Hop,[21],[21],Creative Commons Attribution,3.0,[],Outta My Head
8563,1079,14961.0,,Dreams,8.0,Album,,ENDRUDARK,320000.0,,285.0,Electronic,"[181, 296]","[296, 181, 15]",Creative Commons Attribution,1.0,[],Dreams
8564,1080,14961.0,,Dreams,8.0,Album,,ENDRUDARK,320000.0,,260.0,Electronic,"[181, 296]","[296, 181, 15]",Creative Commons Attribution,2.0,[],Nigtht_City
8565,1081,14961.0,,Dreams,8.0,Album,,ENDRUDARK,320000.0,,339.0,Electronic,"[181, 296]","[296, 181, 15]",Creative Commons Attribution,3.0,[],Time Up
8566,1082,14961.0,,Dreams,8.0,Album,,ENDRUDARK,320000.0,,435.0,Electronic,"[181, 296]","[296, 181, 15]",Creative Commons Attribution,4.0,[],Sustem 240
8595,1083,15101.0,,Choose Your Own Adventure,8.0,Album,,Monroeville Music Center,320000.0,,163.0,Pop,[362],"[362, 10]",Creative Commons Attribution,1.0,"['monroeville music center', 'electropop', 'synth']",The Cave of Time
8596,1084,15101.0,,Choose Your Own Adventure,8.0,Album,,Monroeville Music Center,320000.0,,87.0,Pop,[362],"[362, 10]",Creative Commons Attribution,2.0,"['monroeville music center', 'electropop', 'synth']",The Perfect Planet
8597,1085,15101.0,,Choose Your Own Adventure,8.0,Album,,Monroeville Music Center,320000.0,,108.0,Pop,[362],"[362, 10]",Creative Commons Attribution,3.0,"['monroeville music center', 'electropop', 'synth']",The Race Forever
8598,1086,15101.0,,Choose Your Own Adventure,8.0,Album,,Monroeville Music Center,320000.0,,136.0,Pop,[362],"[362, 10]",Creative Commons Attribution,4.0,"['monroeville music center', 'electropop', 'synth']",Invaders From Within
8599,1087,15101.0,,Choose Your Own Adventure,8.0,Album,,Monroeville Music Center,320000.0,,248.0,Pop,[362],"[362, 10]",Creative Commons Attribution,5.0,"['monroeville music center', 'electropop', 'synth']",The Reality Machine
8600,1088,15101.0,,Choose Your Own Adventure,8.0,Album,,Monroeville Music Center,320000.0,,133.0,Pop,[362],"[362, 10]",Creative Commons Attribution,6.0,"['monroeville music center', 'electropop', 'synth']",Motocross Mania
8601,1089,15101.0,,Choose Your Own Adventure,8.0,Album,,Monroeville Music Center,320000.0,,127.0,Pop,[362],"[362, 10]",Creative Commons Attribution,7.0,"['monroeville music center', 'electropop', 'synth']",You Are A Monster
8602,1090,15101.0,,Choose Your Own Adventure,8.0,Album,,Monroeville Music Center,320000.0,,134.0,Pop,[362],"[362, 10]",Creative Commons Attribution,8.0,"['monroeville music center', 'electropop', 'synth']",Roller Star
8618,1091,15164.0,,gig's n' contest,7.0,Album,,Rolemusic,320000.0,,122.0,Electronic,"[240, 297]","[240, 297, 15]",Creative Commons Attribution,1.0,[],A ninja among culturachippers
8619,1092,15164.0,,gig's n' contest,7.0,Album,,Rolemusic,320000.0,,194.0,Electronic,"[240, 297]","[240, 297, 15]",Creative Commons Attribution,2.0,[],ayVentura
8620,1093,15164.0,,gig's n' contest,7.0,Album,,Rolemusic,320000.0,,161.0,Electronic,"[240, 297]","[240, 297, 15]",Creative Commons Attribution,3.0,[],Another beek beep beer please
8621,1094,15164.0,,gig's n' contest,7.0,Album,,Rolemusic,320000.0,,204.0,Electronic,"[240, 297]","[240, 297, 15]",Creative Commons Attribution,4.0,[],Scape from the city
8622,1095,15164.0,,gig's n' contest,7.0,Album,,Rolemusic,320000.0,,147.0,Electronic,"[240, 297]","[240, 297, 15]",Creative Commons Attribution,5.0,[],Death on the battlefield
8623,1096,15164.0,,gig's n' contest,7.0,Album,,Rolemusic,320000.0,,536.0,Electronic,"[240, 297]","[240, 297, 15]",Creative Commons Attribution,6.0,[],Donsi Killed la rioja star (Familiar live)
8624,1097,15164.0,,gig's n' contest,7.0,Album,,Rolemusic,320000.0,,191.0,Electronic,"[240, 297]","[240, 297, 15]",Creative Commons Attribution,7.0,[],l3go
8632,1098,15180.0,,Nuclear Winter,1.0,Album,,Keep Them Alive,320000.0,,1006.0,,"[1, 3, 4, 38]","[1, 3, 4, 38]",Creative Commons Attribution,1.0,[],Nuclear Winter (feat. Jeffery Malecki)
8650,1099,15241.0,,The Wake,39.0,Album,,Josh Woodward,232250.0,,181.0,,"[10, 17, 103]","[17, 10, 103]",Creative Commons Attribution,1.0,[],I Will Not Let You Let Me Down
8651,1100,15241.0,,The Wake,39.0,Album,,Josh Woodward,234017.0,,206.0,,"[10, 17, 103]","[17, 10, 103]",Creative Commons Attribution,3.0,[],This Is Everything
8652,1101,15241.0,,The Wake,39.0,Album,,Josh Woodward,225231.0,,235.0,,"[10, 17, 103]","[17, 10, 103]",Creative Commons Attribution,5.0,[],Hollow Grove
8653,1102,15241.0,,The Wake,39.0,Album,,Josh Woodward,229530.0,,164.0,,"[10, 17, 103]","[17, 10, 103]",Creative Commons Attribution,7.0,[],Crazy Glue
8654,1103,15241.0,,The Wake,39.0,Album,,Josh Woodward,224992.0,,303.0,,"[10, 17, 103]","[17, 10, 103]",Creative Commons Attribution,9.0,[],Lafayette
8655,1104,15241.0,,The Wake,39.0,Album,,Josh Woodward,229137.0,,196.0,,"[10, 17, 103]","[17, 10, 103]",Creative Commons Attribution,11.0,[],Oh Mallory
8656,1105,15241.0,,The Wake,39.0,Album,,Josh Woodward,231220.0,,250.0,,"[10, 17, 103]","[17, 10, 103]",Creative Commons Attribution,13.0,[],Invisible Light
8657,1106,15241.0,,The Wake,39.0,Album,,Josh Woodward,226835.0,,183.0,,"[10, 17, 103]","[17, 10, 103]",Creative Commons Attribution,15.0,[],Water in the Creek
8658,1107,15241.0,,The Wake,39.0,Album,,Josh Woodward,225931.0,,197.0,,"[10, 17, 103]","[17, 10, 103]",Creative Commons Attribution,17.0,[],Little Tomcat
8659,1108,15241.0,,The Wake,39.0,Album,,Josh Woodward,229942.0,,251.0,,"[10, 17, 103]","[17, 10, 103]",Creative Commons Attribution,19.0,[],Golden Sunrise
8660,1109,15241.0,,The Wake,39.0,Album,,Josh Woodward,226247.0,,183.0,,"[10, 17, 103]","[17, 10, 103]",Creative Commons Attribution,21.0,[],The Gloaming
8661,1110,15241.0,,The Wake,39.0,Album,,Josh Woodward,229782.0,,251.0,,"[10, 17, 103]","[17, 10, 103]",Creative Commons Attribution,23.0,[],Gemini
8662,1111,15241.0,,The Wake,39.0,Album,,Josh Woodward,225818.0,,209.0,,"[10, 17, 103]","[17, 10, 103]",Creative Commons Attribution,25.0,[],Epilogue
8663,1112,15241.0,,The Wake,39.0,Album,,Josh Woodward,256000.0,,182.0,,"[10, 17, 103]","[17, 10, 103]",Creative Commons Attribution,2.0,[],I Will Not Let You Let Me Down (Instrumental Version)
8664,1113,15241.0,,The Wake,39.0,Album,,Josh Woodward,256000.0,,207.0,,"[10, 17, 103]","[17, 10, 103]",Creative Commons Attribution,4.0,[],This Is Everything (Instrumental Version)
8665,1114,15241.0,,The Wake,39.0,Album,,Josh Woodward,256000.0,,235.0,,"[10, 17, 103]","[17, 10, 103]",Creative Commons Attribution,6.0,[],Hollow Grove (Instrumental Version)
8666,1115,15241.0,,The Wake,39.0,Album,,Josh Woodward,256000.0,,164.0,,"[10, 17, 103]","[17, 10, 103]",Creative Commons Attribution,8.0,[],Crazy Glue (Instrumental Version)
8667,1116,15241.0,,The Wake,39.0,Album,,Josh Woodward,256000.0,,304.0,,"[10, 17, 103]","[17, 10, 103]",Creative Commons Attribution,10.0,[],Lafayette (Instrumental Version)
8668,1117,15241.0,,The Wake,39.0,Album,,Josh Woodward,256000.0,,196.0,,"[10, 17, 103]","[17, 10, 103]",Creative Commons Attribution,12.0,[],Oh Mallory (Instrumental Version)
8669,1118,15241.0,,The Wake,39.0,Album,,Josh Woodward,256000.0,,251.0,,"[10, 17, 103]","[17, 10, 103]",Creative Commons Attribution,14.0,[],Invisible Light (Instrumental Version)
8670,1119,15241.0,,The Wake,39.0,Album,,Josh Woodward,256000.0,,184.0,,"[10, 17, 103]","[17, 10, 103]",Creative Commons Attribution,16.0,[],Water in the Creek (Instrumental Version)
8671,1120,15241.0,,The Wake,39.0,Album,,Josh Woodward,256000.0,,197.0,,"[10, 17, 103]","[17, 10, 103]",Creative Commons Attribution,18.0,[],Little Tomcat (Instrumental Version)
8672,1121,15241.0,,The Wake,39.0,Album,,Josh Woodward,256000.0,,252.0,,"[10, 17, 103]","[17, 10, 103]",Creative Commons Attribution,20.0,[],Golden Sunrise (Instrumental Version)
8673,1122,15241.0,,The Wake,39.0,Album,,Josh Woodward,256000.0,,187.0,,"[10, 17, 103]","[17, 10, 103]",Creative Commons Attribution,22.0,[],The Gloaming (Instrumental Version)
8674,1123,15241.0,,The Wake,39.0,Album,,Josh Woodward,256000.0,,251.0,,"[10, 17, 103]","[17, 10, 103]",Creative Commons Attribution,24.0,[],Gemini (Instrumental Version)
8675,1124,15241.0,,The Wake,39.0,Album,,Josh Woodward,256000.0,,209.0,,"[10, 17, 103]","[17, 10, 103]",Creative Commons Attribution,26.0,[],Epilogue (Instrumental Version)
8676,1125,15242.0,,Ashes,24.0,Album,,Josh Woodward,320000.0,,241.0,,"[12, 17, 103]","[17, 12, 103]",Creative Commons Attribution,1.0,[],Let It In
8677,1126,15242.0,,Ashes,24.0,Album,,Josh Woodward,320000.0,,256.0,,"[12, 17, 103]","[17, 12, 103]",Creative Commons Attribution,2.0,[],Cherubs
8678,1127,15242.0,,Ashes,24.0,Album,,Josh Woodward,320000.0,,164.0,,"[12, 17, 103]","[17, 12, 103]",Creative Commons Attribution,3.0,[],Infinite Horizon
8679,1128,15242.0,,Ashes,24.0,Album,,Josh Woodward,320000.0,,202.0,,"[12, 17, 103]","[17, 12, 103]",Creative Commons Attribution,4.0,[],A Thousand Skins (Part 2)
8680,1129,15242.0,,Ashes,24.0,Album,,Josh Woodward,320000.0,,231.0,,"[12, 17, 103]","[17, 12, 103]",Creative Commons Attribution,5.0,[],The Handyman's Lament
8681,1130,15242.0,,Ashes,24.0,Album,,Josh Woodward,320000.0,,206.0,,"[12, 17, 103]","[17, 12, 103]",Creative Commons Attribution,6.0,[],Anchor
8682,1131,15242.0,,Ashes,24.0,Album,,Josh Woodward,320000.0,,221.0,,"[12, 17, 103]","[17, 12, 103]",Creative Commons Attribution,7.0,[],Already There
8683,1132,15242.0,,Ashes,24.0,Album,,Josh Woodward,320000.0,,297.0,,"[12, 17, 103]","[17, 12, 103]",Creative Commons Attribution,8.0,[],Together On Our Own
8684,1133,15242.0,,Ashes,24.0,Album,,Josh Woodward,320000.0,,216.0,,"[12, 17, 103]","[17, 12, 103]",Creative Commons Attribution,9.0,[],Pompeii
8685,1134,15242.0,,Ashes,24.0,Album,,Josh Woodward,320000.0,,202.0,,"[12, 17, 103]","[17, 12, 103]",Creative Commons Attribution,10.0,[],Swimming in Turpentine
8686,1135,15242.0,,Ashes,24.0,Album,,Josh Woodward,320000.0,,387.0,,"[12, 17, 103]","[17, 12, 103]",Creative Commons Attribution,11.0,[],A Thousand Skins (Part 1)
8687,1136,15242.0,,Ashes,24.0,Album,,Josh Woodward,320000.0,,211.0,,"[12, 17, 103]","[17, 12, 103]",Creative Commons Attribution,12.0,[],Motionless Land
8688,1137,15242.0,,Ashes,24.0,Album,,Josh Woodward,320000.0,,241.0,,"[12, 17, 103]","[17, 12, 103]",Creative Commons Attribution,1.0,[],Let It In (No Vocals)
8689,1138,15242.0,,Ashes,24.0,Album,,Josh Woodward,320000.0,,256.0,,"[12, 17, 103]","[17, 12, 103]",Creative Commons Attribution,2.0,[],Cherubs (No Vocals)
8690,1139,15242.0,,Ashes,24.0,Album,,Josh Woodward,320000.0,,164.0,,"[12, 17, 103]","[17, 12, 103]",Creative Commons Attribution,3.0,[],Infinite Horizon (No Vocals)
8691,1140,15242.0,,Ashes,24.0,Album,,Josh Woodward,320000.0,,202.0,,"[12, 17, 103]","[17, 12, 103]",Creative Commons Attribution,4.0,[],A Thousand Skins (Part 2) (No Vocals)
8692,1141,15242.0,,Ashes,24.0,Album,,Josh Woodward,320000.0,,231.0,,"[12, 17, 103]","[17, 12, 103]",Creative Commons Attribution,5.0,[],The Handyman's Lament (No Vocals)
8693,1142,15242.0,,Ashes,24.0,Album,,Josh Woodward,320000.0,,206.0,,"[12, 17, 103]","[17, 12, 103]",Creative Commons Attribution,6.0,[],Anchor (No Vocals)
8694,1143,15242.0,,Ashes,24.0,Album,,Josh Woodward,320000.0,,221.0,,"[12, 17, 103]","[17, 12, 103]",Creative Commons Attribution,7.0,[],Already There (No Vocals)
8695,1144,15242.0,,Ashes,24.0,Album,,Josh Woodward,320000.0,,297.0,,"[12, 17, 103]","[17, 12, 103]",Creative Commons Attribution,8.0,[],Together On Our Own (No Vocals)
8696,1145,15242.0,,Ashes,24.0,Album,,Josh Woodward,320000.0,,216.0,,"[12, 17, 103]","[17, 12, 103]",Creative Commons Attribution,9.0,[],Pompeii (No Vocals)
8697,1146,15242.0,,Ashes,24.0,Album,,Josh Woodward,320000.0,,202.0,,"[12, 17, 103]","[17, 12, 103]",Creative Commons Attribution,10.0,[],Swimming in Turpentine (No Vocals)
8698,1147,15242.0,,Ashes,24.0,Album,,Josh Woodward,320000.0,,387.0,,"[12, 17, 103]","[17, 12, 103]",Creative Commons Attribution,11.0,[],A Thousand Skins (Part 1) (No Vocals)
8699,1148,15242.0,,Ashes,24.0,Album,,Josh Woodward,320000.0,,211.0,,"[12, 17, 103]","[17, 12, 103]",Creative Commons Attribution,12.0,[],Motionless Land (No Vocals)
8714,1149,15322.0,,Breadcrumbs,22.0,Album,,Josh Woodward,190102.0,,261.0,,"[10, 17, 103]","[17, 10, 103]",Creative Commons Attribution,1.0,[],Swansong
8715,1150,15322.0,,Breadcrumbs,22.0,Album,,Josh Woodward,170049.0,,213.0,,"[10, 17, 103]","[17, 10, 103]",Creative Commons Attribution,3.0,[],20/20
8716,1151,15322.0,,Breadcrumbs,22.0,Album,,Josh Woodward,138685.0,,279.0,,"[10, 17, 103]","[17, 10, 103]",Creative Commons Attribution,5.0,[],Border Blaster
8717,1152,15322.0,,Breadcrumbs,22.0,Album,,Josh Woodward,161711.0,,285.0,,"[10, 17, 103]","[17, 10, 103]",Creative Commons Attribution,7.0,[],Private Hurricane
8718,1153,15322.0,,Breadcrumbs,22.0,Album,,Josh Woodward,142736.0,,212.0,,"[10, 17, 103]","[17, 10, 103]",Creative Commons Attribution,9.0,[],Under the Stairs
8719,1154,15322.0,,Breadcrumbs,22.0,Album,,Josh Woodward,169405.0,,288.0,,"[10, 17, 103]","[17, 10, 103]",Creative Commons Attribution,11.0,[],Stars Collide
8720,1155,15322.0,,Breadcrumbs,22.0,Album,,Josh Woodward,161636.0,,302.0,,"[10, 17, 103]","[17, 10, 103]",Creative Commons Attribution,13.0,[],Grey Snow
8721,1156,15322.0,,Breadcrumbs,22.0,Album,,Josh Woodward,181097.0,,275.0,,"[10, 17, 103]","[17, 10, 103]",Creative Commons Attribution,15.0,[],Overthrown
8722,1157,15322.0,,Breadcrumbs,22.0,Album,,Josh Woodward,169727.0,,249.0,,"[10, 17, 103]","[17, 10, 103]",Creative Commons Attribution,17.0,[],Once Tomorrow
8723,1158,15322.0,,Breadcrumbs,22.0,Album,,Josh Woodward,178883.0,,200.0,,"[10, 17, 103]","[17, 10, 103]",Creative Commons Attribution,19.0,[],The Voices
8724,1159,15322.0,,Breadcrumbs,22.0,Album,,Josh Woodward,169312.0,,291.0,,"[10, 17, 103]","[17, 10, 103]",Creative Commons Attribution,21.0,[],I'm Not Dreaming
8725,1160,15322.0,,Breadcrumbs,22.0,Album,,Josh Woodward,218205.0,,261.0,,"[10, 17, 103]","[17, 10, 103]",Creative Commons Attribution,2.0,[],Swansong (Instrumental Version)
8726,1161,15322.0,,Breadcrumbs,22.0,Album,,Josh Woodward,197767.0,,213.0,,"[10, 17, 103]","[17, 10, 103]",Creative Commons Attribution,4.0,[],20/20 (Instrumental Version)
8727,1162,15322.0,,Breadcrumbs,22.0,Album,,Josh Woodward,188880.0,,279.0,,"[10, 17, 103]","[17, 10, 103]",Creative Commons Attribution,6.0,[],Border Blaster (Instrumental Version)
8728,1163,15322.0,,Breadcrumbs,22.0,Album,,Josh Woodward,189490.0,,285.0,,"[10, 17, 103]","[17, 10, 103]",Creative Commons Attribution,8.0,[],Private Hurricane (Instrumental Version)
8729,1164,15322.0,,Breadcrumbs,22.0,Album,,Josh Woodward,188459.0,,212.0,,"[10, 17, 103]","[17, 10, 103]",Creative Commons Attribution,10.0,[],Under the Stairs (Instrumental Version)
8730,1165,15322.0,,Breadcrumbs,22.0,Album,,Josh Woodward,201558.0,,288.0,,"[10, 17, 103]","[17, 10, 103]",Creative Commons Attribution,12.0,[],Stars Collide (Instrumental Version)
8731,1166,15322.0,,Breadcrumbs,22.0,Album,,Josh Woodward,205292.0,,302.0,,"[10, 17, 103]","[17, 10, 103]",Creative Commons Attribution,14.0,[],Grey Snow (Instrumental Version)
8732,1167,15322.0,,Breadcrumbs,22.0,Album,,Josh Woodward,215800.0,,274.0,,"[10, 17, 103]","[17, 10, 103]",Creative Commons Attribution,16.0,[],Overthrown (Instrumental Version)
8733,1168,15322.0,,Breadcrumbs,22.0,Album,,Josh Woodward,212300.0,,249.0,,"[10, 17, 103]","[17, 10, 103]",Creative Commons Attribution,18.0,[],Once Tomorrow (Instrumental Version)
8734,1169,15322.0,,Breadcrumbs,22.0,Album,,Josh Woodward,203977.0,,200.0,,"[10, 17, 103]","[17, 10, 103]",Creative Commons Attribution,20.0,[],The Voices (Instrumental Version)
8735,1170,15322.0,,Breadcrumbs,22.0,Album,,Josh Woodward,199690.0,,291.0,,"[10, 17, 103]","[17, 10, 103]",Creative Commons Attribution,22.0,[],I'm Not Dreaming (Instrumental Version)
8736,1171,15325.0,,Well To Hell,11.0,Album,,Voodoo Puppets,320000.0,,164.0,,"[25, 109, 169]","[169, 9, 12, 109, 25]",Creative Commons Attribution,9.0,['horror'],"Bite It, You Scum"
8737,1172,15325.0,,Well To Hell,11.0,Album,,Voodoo Puppets,320000.0,,228.0,,"[25, 109, 169]","[169, 9, 12, 109, 25]",Creative Commons Attribution,8.0,['horror'],My Little Victory
8738,1173,15325.0,,Well To Hell,11.0,Album,,Voodoo Puppets,320000.0,,70.0,,"[25, 109, 169]","[169, 9, 12, 109, 25]",Creative Commons Attribution,10.0,['horror'],Bat Is A Twat
8739,1174,15325.0,,Well To Hell,11.0,Album,,Voodoo Puppets,320000.0,,150.0,,"[25, 109, 169]","[169, 9, 12, 109, 25]",Creative Commons Attribution,7.0,['horror'],Radio Priest
8740,1175,15325.0,,Well To Hell,11.0,Album,,Voodoo Puppets,320000.0,,238.0,,"[25, 109, 169]","[169, 9, 12, 109, 25]",Creative Commons Attribution,5.0,['horror'],Black Rats
8741,1176,15325.0,,Well To Hell,11.0,Album,,Voodoo Puppets,320000.0,,111.0,,"[25, 109, 169]","[169, 9, 12, 109, 25]",Creative Commons Attribution,6.0,['horror'],Fucking Haribos
8742,1177,15325.0,,Well To Hell,11.0,Album,,Voodoo Puppets,320000.0,,188.0,,"[25, 109, 169]","[169, 9, 12, 109, 25]",Creative Commons Attribution,4.0,['horror'],Alice In Horror Land
8743,1178,15325.0,,Well To Hell,11.0,Album,,Voodoo Puppets,320000.0,,185.0,,"[25, 109, 169]","[169, 9, 12, 109, 25]",Creative Commons Attribution,3.0,['horror'],Sweet Hell
8744,1179,15325.0,,Well To Hell,11.0,Album,,Voodoo Puppets,320000.0,,137.0,,"[25, 109, 169]","[169, 9, 12, 109, 25]",Creative Commons Attribution,2.0,['horror'],Laulu Paskasta
8745,1180,15325.0,,Well To Hell,11.0,Album,,Voodoo Puppets,320000.0,,108.0,,"[25, 109, 169]","[169, 9, 12, 109, 25]",Creative Commons Attribution,1.0,['horror'],Intro
8782,1181,15399.0,,Snake Charm,6.0,Album,,Moon Veil,320000.0,,254.0,Electronic,"[15, 468]","[468, 15]",Creative Commons Attribution,1.0,"['ambient', 'chillstep', 'synth wave', 'electronica']",Mantilla
8783,1182,15399.0,,Snake Charm,6.0,Album,,Moon Veil,320000.0,,192.0,Electronic,"[15, 468]","[468, 15]",Creative Commons Attribution,4.0,"['ambient', 'chillstep', 'synth wave', 'electronica']",Scorpio
8784,1183,15399.0,,Snake Charm,6.0,Album,,Moon Veil,320000.0,,303.0,Electronic,"[15, 468]","[468, 15]",Creative Commons Attribution,3.0,"['ambient', 'chillstep', 'synth wave', 'electronica']",Slow Moving
8785,1184,15399.0,,Snake Charm,6.0,Album,,Moon Veil,320000.0,,314.0,Electronic,"[15, 468]","[468, 15]",Creative Commons Attribution,6.0,"['ambient', 'chillstep', 'synth wave', 'electronica']",Ivory
8786,1185,15399.0,,Snake Charm,6.0,Album,,Moon Veil,320000.0,,293.0,Electronic,"[15, 468]","[468, 15]",Creative Commons Attribution,2.0,"['ambient', 'chillstep', 'synth wave', 'electronica']",Snake Charm
8787,1186,15399.0,,Snake Charm,6.0,Album,,Moon Veil,320000.0,,271.0,Electronic,"[15, 468]","[468, 15]",Creative Commons Attribution,5.0,"['ambient', 'chillstep', 'synth wave', 'electronica']",Up There
8800,1187,15474.0,,Das Ist Boris,3.0,Album,(label no name and no logo),Evil Bear Boris,320000.0,,390.0,,"[38, 90]","[38, 12, 45, 53, 90]",Creative Commons Attribution,3.0,[],Geheimnisse des Dritten Reichs
8801,1188,15474.0,,Das Ist Boris,3.0,Album,(label no name and no logo),Evil Bear Boris,320000.0,,266.0,,"[38, 90]","[38, 12, 45, 53, 90]",Creative Commons Attribution,2.0,[],Evil Bear Boris
8802,1189,15474.0,,Das Ist Boris,3.0,Album,(label no name and no logo),Evil Bear Boris,320000.0,,410.0,,"[38, 90]","[38, 12, 45, 53, 90]",Creative Commons Attribution,1.0,[],Fight Club
8803,1190,15473.0,,The Simple Life (Part 1),22.0,Album,,Josh Woodward,173460.0,,241.0,,"[10, 17, 103]","[17, 10, 103]",Creative Commons Attribution,1.0,[],Heritage Place
8804,1191,15473.0,,The Simple Life (Part 1),22.0,Album,,Josh Woodward,177969.0,,226.0,,"[10, 17, 103]","[17, 10, 103]",Creative Commons Attribution,3.0,[],Go
8805,1192,15473.0,,The Simple Life (Part 1),22.0,Album,,Josh Woodward,168485.0,,269.0,,"[10, 17, 103]","[17, 10, 103]",Creative Commons Attribution,5.0,[],Saturday
8806,1193,15473.0,,The Simple Life (Part 1),22.0,Album,,Josh Woodward,153416.0,,267.0,,"[10, 17, 103]","[17, 10, 103]",Creative Commons Attribution,7.0,[],The Parade
8807,1194,15473.0,,The Simple Life (Part 1),22.0,Album,,Josh Woodward,185133.0,,233.0,,"[10, 17, 103]","[17, 10, 103]",Creative Commons Attribution,9.0,[],Revolution Now
8808,1195,15473.0,,The Simple Life (Part 1),22.0,Album,,Josh Woodward,188822.0,,163.0,,"[10, 17, 103]","[17, 10, 103]",Creative Commons Attribution,11.0,[],Flypaper
8809,1196,15473.0,,The Simple Life (Part 1),22.0,Album,,Josh Woodward,161489.0,,192.0,,"[10, 17, 103]","[17, 10, 103]",Creative Commons Attribution,13.0,[],I'm Letting Go
8810,1197,15473.0,,The Simple Life (Part 1),22.0,Album,,Josh Woodward,175413.0,,246.0,,"[10, 17, 103]","[17, 10, 103]",Creative Commons Attribution,15.0,[],Morning Blue
8811,1198,15473.0,,The Simple Life (Part 1),22.0,Album,,Josh Woodward,163390.0,,157.0,,"[10, 17, 103]","[17, 10, 103]",Creative Commons Attribution,17.0,[],The Bottom
8812,1199,15473.0,,The Simple Life (Part 1),22.0,Album,,Josh Woodward,174922.0,,284.0,,"[10, 17, 103]","[17, 10, 103]",Creative Commons Attribution,19.0,[],Rogue Nation
8813,1200,15473.0,,The Simple Life (Part 1),22.0,Album,,Josh Woodward,161624.0,,179.0,,"[10, 17, 103]","[17, 10, 103]",Creative Commons Attribution,21.0,[],History Repeats
8814,1201,15473.0,,The Simple Life (Part 1),22.0,Album,,Josh Woodward,256000.0,,239.0,,"[10, 17, 103]","[17, 10, 103]",Creative Commons Attribution,2.0,[],Heritage Place (Instrumental)
8815,1202,15473.0,,The Simple Life (Part 1),22.0,Album,,Josh Woodward,256000.0,,224.0,,"[10, 17, 103]","[17, 10, 103]",Creative Commons Attribution,4.0,[],Go (Instrumental)
8816,1203,15473.0,,The Simple Life (Part 1),22.0,Album,,Josh Woodward,256000.0,,267.0,,"[10, 17, 103]","[17, 10, 103]",Creative Commons Attribution,6.0,[],Saturday (Instrumental)
8817,1204,15473.0,,The Simple Life (Part 1),22.0,Album,,Josh Woodward,256000.0,,266.0,,"[10, 17, 103]","[17, 10, 103]",Creative Commons Attribution,8.0,[],The Parade (Instrumental)
8818,1205,15473.0,,The Simple Life (Part 1),22.0,Album,,Josh Woodward,256000.0,,232.0,,"[10, 17, 103]","[17, 10, 103]",Creative Commons Attribution,10.0,[],Revolution Now (Instrumental)
8819,1206,15473.0,,The Simple Life (Part 1),22.0,Album,,Josh Woodward,256000.0,,161.0,,"[10, 17, 103]","[17, 10, 103]",Creative Commons Attribution,12.0,[],Flypaper (Instrumental)
8820,1207,15473.0,,The Simple Life (Part 1),22.0,Album,,Josh Woodward,256000.0,,190.0,,"[10, 17, 103]","[17, 10, 103]",Creative Commons Attribution,14.0,[],I'm Letting Go (Instrumental)
8821,1208,15473.0,,The Simple Life (Part 1),22.0,Album,,Josh Woodward,256000.0,,245.0,,"[10, 17, 103]","[17, 10, 103]",Creative Commons Attribution,16.0,[],Morning Blue (Instrumental)
8822,1209,15473.0,,The Simple Life (Part 1),22.0,Album,,Josh Woodward,256000.0,,155.0,,"[10, 17, 103]","[17, 10, 103]",Creative Commons Attribution,18.0,[],The Bottom (Instrumental)
8823,1210,15473.0,,The Simple Life (Part 1),22.0,Album,,Josh Woodward,256000.0,,282.0,,"[10, 17, 103]","[17, 10, 103]",Creative Commons Attribution,20.0,[],Rogue Nation (Instrumental)
8824,1211,15473.0,,The Simple Life (Part 1),22.0,Album,,Josh Woodward,256000.0,,177.0,,"[10, 17, 103]","[17, 10, 103]",Creative Commons Attribution,22.0,[],History Repeats (Instrumental)
8862,1212,14586.0,,Nameless: The Hackers RPG Soundtrack,29.0,Album,,BoxCat Games,320000.0,,205.0,,"[18, 240]","[297, 15, 240, 18, 1235]",Creative Commons Attribution,27.0,[],Against the Wall
8863,1213,14586.0,,Nameless: The Hackers RPG Soundtrack,29.0,Album,,BoxCat Games,320000.0,,287.0,,"[18, 240]","[297, 15, 240, 18, 1235]",Creative Commons Attribution,28.0,[],Frantic
8864,1214,14586.0,,Nameless: The Hackers RPG Soundtrack,29.0,Album,,BoxCat Games,320000.0,,82.0,,"[18, 240]","[297, 15, 240, 18, 1235]",Creative Commons Attribution,29.0,[],Storm
8865,1215,14586.0,,Nameless: The Hackers RPG Soundtrack,29.0,Album,,BoxCat Games,320000.0,,202.0,,"[18, 240]","[297, 15, 240, 18, 1235]",Creative Commons Attribution,13.0,[],Rolling
8866,1216,14586.0,,Nameless: The Hackers RPG Soundtrack,29.0,Album,,BoxCat Games,320000.0,,59.0,,"[18, 240]","[297, 15, 240, 18, 1235]",Creative Commons Attribution,14.0,[],Battle (End)
