,Unnamed: 0,id,producer,title,tracks,type,associated_labels,name,bit_rate,composer,duration,genre_top,genres,genres_all,license,number,tags.2,title.1
12566,1721,18257.0,,Education and What-not,7.0,Album,,Mrs. Grossman (& Monty),192000.0,,104.0,Spoken,[138],"[138, 20]",CC0 1.0 Universal,7.0,[],Hunt and Pecker
12669,5528,18212.0,,AVIATION CRAB ORCHESTRA (AN EPIC SAGA),21.0,Album,,ODOR BABY,256000.0,,27.0,Experimental,[32],"[32, 38]",Attribution,4.0,[],AVIATION CRAB ORCHESTRA ({AN}EEL)
12697,5529,18281.0,,Themes (Vol. 1),13.0,Album,,Steve Combs & Delta Is,320000.0,,292.0,,"[15, 76, 1235]","[10, 1235, 76, 15]",Attribution,1.0,[],Theme Q
12698,5530,18281.0,,Themes (Vol. 1),13.0,Album,,Steve Combs & Delta Is,320000.0,,130.0,,"[15, 76, 1235]","[10, 1235, 76, 15]",Attribution,2.0,[],Theme H
12699,5531,18281.0,,Themes (Vol. 1),13.0,Album,,Steve Combs & Delta Is,320000.0,,89.0,,"[15, 76, 1235]","[10, 1235, 76, 15]",Attribution,3.0,[],Theme B
12700,5532,18281.0,,Themes (Vol. 1),13.0,Album,,Steve Combs & Delta Is,320000.0,,90.0,,"[15, 76, 1235]","[10, 1235, 76, 15]",Attribution,4.0,[],Theme C
12701,5533,18281.0,,Themes (Vol. 1),13.0,Album,,Steve Combs & Delta Is,320000.0,,107.0,,"[15, 76, 1235]","[10, 1235, 76, 15]",Attribution,5.0,[],Theme L
12702,5534,18281.0,,Themes (Vol. 1),13.0,Album,,Steve Combs & Delta Is,320000.0,,38.0,,"[15, 76, 1235]","[10, 1235, 76, 15]",Attribution,6.0,[],Theme E
12703,5535,18281.0,,Themes (Vol. 1),13.0,Album,,Steve Combs & Delta Is,320000.0,,90.0,,"[15, 76, 1235]","[10, 1235, 76, 15]",Attribution,7.0,[],Theme J
12704,5536,18281.0,,Themes (Vol. 1),13.0,Album,,Steve Combs & Delta Is,320000.0,,102.0,,"[15, 76, 1235]","[10, 1235, 76, 15]",Attribution,8.0,[],Theme F
12705,5537,18281.0,,Themes (Vol. 1),13.0,Album,,Steve Combs & Delta Is,320000.0,,386.0,,"[15, 76, 1235]","[10, 1235, 76, 15]",Attribution,9.0,[],Theme M
12706,5538,18281.0,,Themes (Vol. 1),13.0,Album,,Steve Combs & Delta Is,320000.0,,196.0,,"[15, 76, 1235]","[10, 1235, 76, 15]",Attribution,10.0,[],Theme S
12707,5539,18281.0,,Themes (Vol. 1),13.0,Album,,Steve Combs & Delta Is,320000.0,,80.0,,"[15, 76, 1235]","[10, 1235, 76, 15]",Attribution,11.0,[],Theme A
12708,5540,18281.0,,Themes (Vol. 1),13.0,Album,,Steve Combs & Delta Is,320000.0,,74.0,,"[15, 76, 1235]","[10, 1235, 76, 15]",Attribution,12.0,[],Theme V
12709,5541,18281.0,,Themes (Vol. 1),13.0,Album,,Steve Combs & Delta Is,320000.0,,194.0,,"[15, 76, 1235]","[10, 1235, 76, 15]",Attribution,13.0,[],Theme X
12710,5542,-1.0,,,-1.0,,,sawsquarenoise,320000.0,,177.0,Classical,"[5, 322]","[322, 5]",Attribution,0.0,[],Sumi Suteshi
12759,1722,18318.0,,Party Fun With Recorders - Volume One,29.0,Album,,Karen,192000.0,,89.0,,"[30, 138, 378]","[38, 138, 20, 378, 30]",CC0 1.0 Universal,1.0,['kid-friendly'],Hello Everybody
12760,1723,18318.0,,Party Fun With Recorders - Volume One,29.0,Album,,April,192000.0,,76.0,,"[30, 138, 378]","[38, 138, 20, 378, 30]",CC0 1.0 Universal,2.0,['kid-friendly'],Peanut Butter Jelly
12761,1724,18318.0,,Party Fun With Recorders - Volume One,29.0,Album,,Justin,192000.0,,82.0,,"[30, 138, 378]","[38, 138, 20, 378, 30]",CC0 1.0 Universal,3.0,['kid-friendly'],Rock 'N' Roll Boy
12762,1725,18318.0,,Party Fun With Recorders - Volume One,29.0,Album,,The Cheese Band,192000.0,,228.0,,"[30, 138, 378]","[38, 138, 20, 378, 30]",CC0 1.0 Universal,4.0,['kid-friendly'],I Like Cheese
12763,1726,18318.0,,Party Fun With Recorders - Volume One,29.0,Album,,Charlie and Todd,192000.0,,28.0,,"[30, 138, 378]","[38, 138, 20, 378, 30]",CC0 1.0 Universal,5.0,['kid-friendly'],Cassette Squeaking/Venetian Blind
12764,1727,18318.0,,Party Fun With Recorders - Volume One,29.0,Album,,Daddy And Daughter,192000.0,,31.0,,"[30, 138, 378]","[38, 138, 20, 378, 30]",CC0 1.0 Universal,6.0,['kid-friendly'],Honeycomb Sticks
12765,1728,18318.0,,Party Fun With Recorders - Volume One,29.0,Album,,David,192000.0,,142.0,,"[30, 138, 378]","[38, 138, 20, 378, 30]",CC0 1.0 Universal,7.0,['kid-friendly'],Pick The Goobers Out
12766,1729,18318.0,,Party Fun With Recorders - Volume One,29.0,Album,,Charlie and Todd,192000.0,,49.0,,"[30, 138, 378]","[38, 138, 20, 378, 30]",CC0 1.0 Universal,8.0,['kid-friendly'],Funny Time I
12767,1730,18318.0,,Party Fun With Recorders - Volume One,29.0,Album,,Tanya,192000.0,,93.0,,"[30, 138, 378]","[38, 138, 20, 378, 30]",CC0 1.0 Universal,9.0,['kid-friendly'],Practice Makes Perfect
12768,1731,18318.0,,Party Fun With Recorders - Volume One,29.0,Album,,Karen,192000.0,,58.0,,"[30, 138, 378]","[38, 138, 20, 378, 30]",CC0 1.0 Universal,10.0,['kid-friendly'],Puppies and Screams/We Are Drunk
12769,1732,18318.0,,Party Fun With Recorders - Volume One,29.0,Album,,Charlie and Todd,192000.0,,34.0,,"[30, 138, 378]","[38, 138, 20, 378, 30]",CC0 1.0 Universal,11.0,['kid-friendly'],Funny Time II
12770,1733,18318.0,,Party Fun With Recorders - Volume One,29.0,Album,,Daddy And Daughter,192000.0,,53.0,,"[30, 138, 378]","[38, 138, 20, 378, 30]",CC0 1.0 Universal,12.0,['kid-friendly'],Popcorn Popping On The Apricot Tree (Take 1)
12771,1734,18318.0,,Party Fun With Recorders - Volume One,29.0,Album,,Karen,192000.0,,87.0,,"[30, 138, 378]","[38, 138, 20, 378, 30]",CC0 1.0 Universal,13.0,['kid-friendly'],The News Update
12772,1735,18318.0,,Party Fun With Recorders - Volume One,29.0,Album,,Charlie and Todd,192000.0,,32.0,,"[30, 138, 378]","[38, 138, 20, 378, 30]",CC0 1.0 Universal,14.0,['kid-friendly'],Stop That
12773,1736,18318.0,,Party Fun With Recorders - Volume One,29.0,Album,,Shannon And April With Friends,192000.0,,155.0,,"[30, 138, 378]","[38, 138, 20, 378, 30]",CC0 1.0 Universal,15.0,['kid-friendly'],Holiday Recordings
12774,1737,18318.0,,Party Fun With Recorders - Volume One,29.0,Album,,David,192000.0,,155.0,,"[30, 138, 378]","[38, 138, 20, 378, 30]",CC0 1.0 Universal,16.0,['kid-friendly'],Vacumn Cleaner Attacks
12775,1738,18318.0,,Party Fun With Recorders - Volume One,29.0,Album,,Charlie and Todd,192000.0,,59.0,,"[30, 138, 378]","[38, 138, 20, 378, 30]",CC0 1.0 Universal,17.0,['kid-friendly'],Funny Time III
12776,1739,18318.0,,Party Fun With Recorders - Volume One,29.0,Album,,Daddy And Daughter,192000.0,,46.0,,"[30, 138, 378]","[38, 138, 20, 378, 30]",CC0 1.0 Universal,18.0,['kid-friendly'],Popcorn Popping On The Apricot Tree (Take 2)
12777,1740,18318.0,,Party Fun With Recorders - Volume One,29.0,Album,,Charlie and Todd,192000.0,,97.0,,"[30, 138, 378]","[38, 138, 20, 378, 30]",CC0 1.0 Universal,19.0,['kid-friendly'],Splatt!
12778,1741,18318.0,,Party Fun With Recorders - Volume One,29.0,Album,,Tanya,192000.0,,89.0,,"[30, 138, 378]","[38, 138, 20, 378, 30]",CC0 1.0 Universal,20.0,['kid-friendly'],Magic Penny/Tanya Introduces Herself And Her Brother Justin
12779,1742,18318.0,,Party Fun With Recorders - Volume One,29.0,Album,,Charlie and Todd,192000.0,,37.0,,"[30, 138, 378]","[38, 138, 20, 378, 30]",CC0 1.0 Universal,21.0,['kid-friendly'],A Conversation Between Two Red Ants
12780,1743,18318.0,,Party Fun With Recorders - Volume One,29.0,Album,,The Cheese Band,192000.0,,123.0,,"[30, 138, 378]","[38, 138, 20, 378, 30]",CC0 1.0 Universal,22.0,['kid-friendly'],The Cheese Band
12781,1744,18318.0,,Party Fun With Recorders - Volume One,29.0,Album,,David,192000.0,,42.0,,"[30, 138, 378]","[38, 138, 20, 378, 30]",CC0 1.0 Universal,23.0,['kid-friendly'],C3-PO
12782,1745,18318.0,,Party Fun With Recorders - Volume One,29.0,Album,,Charlie and Todd,192000.0,,43.0,,"[30, 138, 378]","[38, 138, 20, 378, 30]",CC0 1.0 Universal,24.0,['kid-friendly'],Natural Sounds
12783,1746,18318.0,,Party Fun With Recorders - Volume One,29.0,Album,,Daddy And Daughter,192000.0,,73.0,,"[30, 138, 378]","[38, 138, 20, 378, 30]",CC0 1.0 Universal,25.0,['kid-friendly'],I Am A Child Of God/The Spirit Of God
12784,1747,18318.0,,Party Fun With Recorders - Volume One,29.0,Album,,Charlie and Todd,192000.0,,94.0,,"[30, 138, 378]","[38, 138, 20, 378, 30]",CC0 1.0 Universal,26.0,['kid-friendly'],That's A Whopper!
12785,1748,18318.0,,Party Fun With Recorders - Volume One,29.0,Album,,Karen,192000.0,,99.0,,"[30, 138, 378]","[38, 138, 20, 378, 30]",CC0 1.0 Universal,27.0,['kid-friendly'],Television Time
12786,1749,18318.0,,Party Fun With Recorders - Volume One,29.0,Album,,Justin and Tanya,192000.0,,125.0,,"[30, 138, 378]","[38, 138, 20, 378, 30]",CC0 1.0 Universal,28.0,['kid-friendly'],Don't Stop Hammering!
12787,1750,18318.0,,Party Fun With Recorders - Volume One,29.0,Album,,Grandpa Norm,192000.0,,988.0,,"[30, 138, 378]","[38, 138, 20, 378, 30]",CC0 1.0 Universal,29.0,['kid-friendly'],For Aidan
12946,5543,18326.0,,Atlantida,9.0,Album,Independent from January 2015.,Kai Engel,320000.0,,140.0,,"[5, 18, 107]","[107, 18, 1235, 5]",Attribution,3.0,"['insightfull', 'sophisticated', 'sad', 'reflective', 'instrumental', 'complex', 'angst-ridden']",Warm of Mechanical Heart
12961,5544,18353.0,,QMTR 2014,6.0,Album,,Quiet Music for Tiny Robots,265276.0,,265.0,,"[10, 15]","[10, 15]",Attribution,1.0,[],Buffering
12962,5545,18353.0,,QMTR 2014,6.0,Album,,Quiet Music for Tiny Robots,270603.0,,265.0,,"[10, 15]","[10, 15]",Attribution,2.0,[],Online Love feat Sabrina Braswell
12963,5546,18353.0,,QMTR 2014,6.0,Album,,Quiet Music for Tiny Robots,273571.0,,245.0,,"[10, 15]","[10, 15]",Attribution,3.0,[],Polar Vortex
12964,5547,18353.0,,QMTR 2014,6.0,Album,,Quiet Music for Tiny Robots,269037.0,,203.0,,"[10, 15]","[10, 15]",Attribution,4.0,[],Watching You Watching Me feat Andrew Purcell
12965,5548,18353.0,,QMTR 2014,6.0,Album,,Quiet Music for Tiny Robots,234943.0,,226.0,,"[10, 15]","[10, 15]",Attribution,5.0,[],You Won’t Believe What Happens Next
12966,5549,18353.0,,QMTR 2014,6.0,Album,,Quiet Music for Tiny Robots,250430.0,,246.0,,"[10, 15]","[10, 15]",Attribution,6.0,[],Closing Ceremony
12967,5550,18354.0,,The February Album,10.0,,,Quiet Music for Tiny Robots,150028.0,,180.0,,"[10, 15]","[10, 15]",Attribution,1.0,[],Lullaby for a Broken Circuit
12968,5551,18354.0,,The February Album,10.0,,,Quiet Music for Tiny Robots,128490.0,,91.0,,"[10, 15]","[10, 15]",Attribution,2.0,[],Interlude 1
12969,5552,18354.0,,The February Album,10.0,,,Quiet Music for Tiny Robots,172803.0,,270.0,,"[10, 15]","[10, 15]",Attribution,3.0,[],More Than Machine
12970,5553,18354.0,,The February Album,10.0,,,Quiet Music for Tiny Robots,118702.0,,48.0,,"[10, 15]","[10, 15]",Attribution,4.0,[],Interlude 2
12971,5554,18354.0,,The February Album,10.0,,,Quiet Music for Tiny Robots,157373.0,,242.0,,"[10, 15]","[10, 15]",Attribution,5.0,[],Tiny Robot Armies
12972,5555,18354.0,,The February Album,10.0,,,Quiet Music for Tiny Robots,160820.0,,28.0,,"[10, 15]","[10, 15]",Attribution,6.0,[],Interlude 3
12973,5556,18354.0,,The February Album,10.0,,,Quiet Music for Tiny Robots,155004.0,,201.0,,"[10, 15]","[10, 15]",Attribution,7.0,[],"No Tears, No Rust"
12974,5557,18354.0,,The February Album,10.0,,,Quiet Music for Tiny Robots,76840.0,,36.0,,"[10, 15]","[10, 15]",Attribution,8.0,[],Interlude 4
12975,5558,18354.0,,The February Album,10.0,,,Quiet Music for Tiny Robots,196354.0,,170.0,,"[10, 15]","[10, 15]",Attribution,9.0,[],You Were My Robot Lover
12976,5559,18354.0,,The February Album,10.0,,,Quiet Music for Tiny Robots,113326.0,,48.0,,"[10, 15]","[10, 15]",Attribution,10.0,[],Quiet
13049,5560,-1.0,,,-1.0,,Godlike Sounds,Ryan Little,160000.0,,212.0,,"[15, 811, 1235]","[811, 21, 1235, 15]",Attribution 3.0 International,0.0,[],Kickback
13050,5561,-1.0,,,-1.0,,Godlike Sounds,Ryan Little,160000.0,,238.0,,"[15, 811, 1235]","[811, 21, 1235, 15]",Attribution 3.0 International,0.0,[],Infektious
13051,5562,-1.0,,,-1.0,,Godlike Sounds,Ryan Little,160000.0,,221.0,,"[15, 811, 1235]","[811, 21, 1235, 15]",Attribution 3.0 International,0.0,[],Spaceships
13052,5563,-1.0,,,-1.0,,Godlike Sounds,Ryan Little,160000.0,,232.0,,"[15, 811, 1235]","[811, 21, 1235, 15]",Attribution 3.0 International,0.0,[],High Above
13112,5564,18399.0,Gianluca Sgalambro,Flowers and Rust,14.0,Album,,Gianluca Sgalambro,320000.0,,228.0,Electronic,[15],[15],Attribution,1.0,[],The Long Way Through The Deserts And The Seas
13113,5565,18399.0,Gianluca Sgalambro,Flowers and Rust,14.0,Album,,Gianluca Sgalambro,320000.0,,370.0,Electronic,[15],[15],Attribution,2.0,[],Prayers
13114,5566,18399.0,Gianluca Sgalambro,Flowers and Rust,14.0,Album,,Gianluca Sgalambro,320000.0,,257.0,Electronic,[15],[15],Attribution,3.0,[],Somewhere East
13115,5567,18399.0,Gianluca Sgalambro,Flowers and Rust,14.0,Album,,Gianluca Sgalambro,320000.0,,211.0,Electronic,[15],[15],Attribution,4.0,[],Keep On Breathing
13116,5568,18399.0,Gianluca Sgalambro,Flowers and Rust,14.0,Album,,Gianluca Sgalambro,320000.0,,235.0,Electronic,[15],[15],Attribution,5.0,[],Loving Simon
13117,5569,18399.0,Gianluca Sgalambro,Flowers and Rust,14.0,Album,,Gianluca Sgalambro,320000.0,,305.0,Electronic,[15],[15],Attribution,6.0,[],Revelations
13118,5570,18399.0,Gianluca Sgalambro,Flowers and Rust,14.0,Album,,Gianluca Sgalambro,320000.0,,163.0,Electronic,[15],[15],Attribution,7.0,[],Seven
13119,5571,18399.0,Gianluca Sgalambro,Flowers and Rust,14.0,Album,,Gianluca Sgalambro,320000.0,,207.0,Electronic,[15],[15],Attribution,8.0,[],Descarga Con Hiro
13120,5572,18399.0,Gianluca Sgalambro,Flowers and Rust,14.0,Album,,Gianluca Sgalambro,320000.0,,344.0,Electronic,[15],[15],Attribution,9.0,[],Callsign Aki
13121,5573,18399.0,Gianluca Sgalambro,Flowers and Rust,14.0,Album,,Gianluca Sgalambro,320000.0,,226.0,Electronic,[15],[15],Attribution,10.0,[],Gabriel Flying
13122,5574,18399.0,Gianluca Sgalambro,Flowers and Rust,14.0,Album,,Gianluca Sgalambro,320000.0,,319.0,Electronic,[15],[15],Attribution,11.0,[],One Hundred Millions Dancing Bats
13123,5575,18399.0,Gianluca Sgalambro,Flowers and Rust,14.0,Album,,Gianluca Sgalambro,320000.0,,352.0,Electronic,[15],[15],Attribution,12.0,[],Something About The Fall
13124,5576,18399.0,Gianluca Sgalambro,Flowers and Rust,14.0,Album,,Gianluca Sgalambro,320000.0,,276.0,Electronic,[15],[15],Attribution,13.0,[],The Father's Name
13125,5577,18399.0,Gianluca Sgalambro,Flowers and Rust,14.0,Album,,Gianluca Sgalambro,128000.0,,386.0,Electronic,[15],[15],Attribution,14.0,[],The Glory And The Shame
13126,5578,18400.0,,Symphony For Spaceman,12.0,Album,,Steve Combs & Delta Is,320000.0,,175.0,,"[15, 76, 1235]","[10, 1235, 76, 15]",Attribution,11.0,"['steve combs delta is', 'instrumental', 'jonathan coulton', 'cover', 'steve combs', 'electronic', 'boxcat games']",Young Love (Bonus Track)
13127,5579,18400.0,,Symphony For Spaceman,12.0,Album,,Steve Combs & Delta Is,320000.0,,263.0,,"[15, 76, 1235]","[10, 1235, 76, 15]",Attribution,12.0,"['steve combs delta is', 'instrumental', 'jonathan coulton', 'cover', 'steve combs', 'electronic', 'boxcat games']",When You Go (Bonus Track)
13149,5580,18416.0,,The Lars Demos,13.0,Album,,Coin Locker Kid,247868.0,,190.0,Hip-Hop,"[100, 539, 811]","[811, 539, 100, 21]",Attribution,1.0,[],cloud cover
13150,5581,18416.0,,The Lars Demos,13.0,Album,,Coin Locker Kid,243127.0,,220.0,Hip-Hop,"[100, 539, 811]","[811, 539, 100, 21]",Attribution,2.0,[],zentropa
13151,5582,18416.0,,The Lars Demos,13.0,Album,,Coin Locker Kid,243592.0,,241.0,Hip-Hop,"[100, 539, 811]","[811, 539, 100, 21]",Attribution,3.0,[],anxiety
13152,5583,18416.0,,The Lars Demos,13.0,Album,,Coin Locker Kid,215458.0,,218.0,Hip-Hop,"[100, 539, 811]","[811, 539, 100, 21]",Attribution,4.0,[],sollerod fascists
13153,5584,18416.0,,The Lars Demos,13.0,Album,,Coin Locker Kid,215797.0,,122.0,Hip-Hop,"[100, 539, 811]","[811, 539, 100, 21]",Attribution,5.0,[],prometheus
13154,5585,18416.0,,The Lars Demos,13.0,Album,,Coin Locker Kid,212516.0,,199.0,Hip-Hop,"[100, 539, 811]","[811, 539, 100, 21]",Attribution,6.0,[],return to malice
13155,5586,18416.0,,The Lars Demos,13.0,Album,,Coin Locker Kid,241837.0,,212.0,Hip-Hop,"[100, 539, 811]","[811, 539, 100, 21]",Attribution,7.0,[],something brewing
13156,5587,18416.0,,The Lars Demos,13.0,Album,,Coin Locker Kid,247577.0,,201.0,Hip-Hop,"[100, 539, 811]","[811, 539, 100, 21]",Attribution,8.0,[],the monorail
13157,5588,18416.0,,The Lars Demos,13.0,Album,,Coin Locker Kid,252017.0,,176.0,Hip-Hop,"[100, 539, 811]","[811, 539, 100, 21]",Attribution,9.0,[],goldheart
13158,5589,18416.0,,The Lars Demos,13.0,Album,,Coin Locker Kid,252135.0,,212.0,Hip-Hop,"[100, 539, 811]","[811, 539, 100, 21]",Attribution,10.0,[],annabelle
13159,5590,18416.0,,The Lars Demos,13.0,Album,,Coin Locker Kid,243672.0,,163.0,Hip-Hop,"[100, 539, 811]","[811, 539, 100, 21]",Attribution,11.0,[],crumbs
13160,5591,18416.0,,The Lars Demos,13.0,Album,,Coin Locker Kid,241450.0,,229.0,Hip-Hop,"[100, 539, 811]","[811, 539, 100, 21]",Attribution,12.0,[],idiotik
13161,5592,18416.0,,The Lars Demos,13.0,Album,,Coin Locker Kid,287972.0,,31.0,Hip-Hop,"[100, 539, 811]","[811, 539, 100, 21]",Attribution,13.0,[],pathetic at best
13162,5593,18417.0,,The Ghost Sonata,21.0,Album,,Coin Locker Kid,228616.0,,227.0,,"[21, 38, 100]","[100, 21, 38]",Attribution,1.0,[],I've got fear in my heart.
13163,5594,18417.0,,The Ghost Sonata,21.0,Album,,Coin Locker Kid,237437.0,,220.0,,"[21, 38, 100]","[100, 21, 38]",Attribution,2.0,[],Inquisitor.
13164,5595,18417.0,,The Ghost Sonata,21.0,Album,,Coin Locker Kid,239772.0,,233.0,,"[21, 38, 100]","[100, 21, 38]",Attribution,3.0,[],Gretle.
13165,5596,18417.0,,The Ghost Sonata,21.0,Album,,Coin Locker Kid,229581.0,,60.0,,"[21, 38, 100]","[100, 21, 38]",Attribution,4.0,[],Code inconnu.
13166,5597,18417.0,,The Ghost Sonata,21.0,Album,,Coin Locker Kid,241162.0,,210.0,,"[21, 38, 100]","[100, 21, 38]",Attribution,5.0,[],Indigo land.
13167,5598,18417.0,,The Ghost Sonata,21.0,Album,,Coin Locker Kid,254613.0,,190.0,,"[21, 38, 100]","[100, 21, 38]",Attribution,6.0,[],Sailboat.
13168,5599,18417.0,,The Ghost Sonata,21.0,Album,,Coin Locker Kid,240869.0,,161.0,,"[21, 38, 100]","[100, 21, 38]",Attribution,7.0,[],Usurper.
13169,5600,18417.0,,The Ghost Sonata,21.0,Album,,Coin Locker Kid,235017.0,,220.0,,"[21, 38, 100]","[100, 21, 38]",Attribution,8.0,[],Crater in the moon.
13170,5601,18417.0,,The Ghost Sonata,21.0,Album,,Coin Locker Kid,244301.0,,62.0,,"[21, 38, 100]","[100, 21, 38]",Attribution,9.0,[],Lying with the snake.
13171,5602,18417.0,,The Ghost Sonata,21.0,Album,,Coin Locker Kid,245808.0,,278.0,,"[21, 38, 100]","[100, 21, 38]",Attribution,10.0,[],The queen rat.
13172,5603,18417.0,,The Ghost Sonata,21.0,Album,,Coin Locker Kid,232715.0,,148.0,,"[21, 38, 100]","[100, 21, 38]",Attribution,11.0,[],Demian.
13173,5604,18417.0,,The Ghost Sonata,21.0,Album,,Coin Locker Kid,240618.0,,110.0,,"[21, 38, 100]","[100, 21, 38]",Attribution,12.0,[],Commissioner.
13174,5605,18417.0,,The Ghost Sonata,21.0,Album,,Coin Locker Kid,234586.0,,297.0,,"[21, 38, 100]","[100, 21, 38]",Attribution,13.0,[],We differ like the moonbeams from lightning.
13175,5606,18417.0,,The Ghost Sonata,21.0,Album,,Coin Locker Kid,252040.0,,172.0,,"[21, 38, 100]","[100, 21, 38]",Attribution,14.0,[],Deceiver.
13176,5607,18417.0,,The Ghost Sonata,21.0,Album,,Coin Locker Kid,236616.0,,133.0,,"[21, 38, 100]","[100, 21, 38]",Attribution,15.0,[],For when it comes back.
13177,5608,18417.0,,The Ghost Sonata,21.0,Album,,Coin Locker Kid,248433.0,,180.0,,"[21, 38, 100]","[100, 21, 38]",Attribution,16.0,[],Molly blooms.
13178,5609,18417.0,,The Ghost Sonata,21.0,Album,,Coin Locker Kid,237891.0,,229.0,,"[21, 38, 100]","[100, 21, 38]",Attribution,17.0,[],Id quixotic.
13179,5610,18417.0,,The Ghost Sonata,21.0,Album,,Coin Locker Kid,234306.0,,61.0,,"[21, 38, 100]","[100, 21, 38]",Attribution,18.0,[],All too human.
13180,5611,18417.0,,The Ghost Sonata,21.0,Album,,Coin Locker Kid,225533.0,,130.0,,"[21, 38, 100]","[100, 21, 38]",Attribution,19.0,[],False brillante.
13181,5612,18417.0,,The Ghost Sonata,21.0,Album,,Coin Locker Kid,248817.0,,121.0,,"[21, 38, 100]","[100, 21, 38]",Attribution,20.0,[],Breaking the waveforms.
13182,5613,18417.0,,The Ghost Sonata,21.0,Album,,Coin Locker Kid,256492.0,,190.0,,"[21, 38, 100]","[100, 21, 38]",Attribution,21.0,[],Silencer.
13185,5614,-1.0,,,-1.0,,,Michael Lovatt,320000.0,,320.0,,[],[],Attribution,0.0,[],Summer (feat. Robyn Bromfield)
13186,5615,18451.0,,Phatte Harry - Singles,1.0,Single Tracks,,Phatte Harry,128000.0,,144.0,Electronic,"[15, 296]","[296, 15]",Attribution,0.0,[],'85s
13187,5616,18452.0,,Music For Podcasts,15.0,Album,,Lee Rosevere,320000.0,,155.0,,"[15, 107, 1235]","[107, 1235, 15]",Attribution,1.0,"['podcasting', 'podcast', 'instrumental pop', 'music for podcast', 'soundtrack', 'tracks']",Let's Start at the Beginning
13188,5617,18452.0,,Music For Podcasts,15.0,Album,,Lee Rosevere,320000.0,,94.0,,"[15, 107, 1235]","[107, 1235, 15]",Attribution,2.0,"['podcasting', 'podcast', 'instrumental pop', 'music for podcast', 'soundtrack', 'tracks']",Late Night Tales
13189,5618,18452.0,,Music For Podcasts,15.0,Album,,Lee Rosevere,320000.0,,112.0,,"[15, 107, 1235]","[107, 1235, 15]",Attribution,3.0,"['podcasting', 'podcast', 'instrumental pop', 'music for podcast', 'soundtrack', 'tracks']",Curiousity
13190,5619,18452.0,,Music For Podcasts,15.0,Album,,Lee Rosevere,320000.0,,142.0,,"[15, 107, 1235]","[107, 1235, 15]",Attribution,4.0,"['podcasting', 'podcast', 'instrumental pop', 'music for podcast', 'soundtrack', 'tracks']",Looking Back
13191,5620,18452.0,,Music For Podcasts,15.0,Album,,Lee Rosevere,320000.0,,152.0,,"[15, 107, 1235]","[107, 1235, 15]",Attribution,5.0,"['podcasting', 'podcast', 'instrumental pop', 'music for podcast', 'soundtrack', 'tracks']",Tech Toys
13192,5621,18452.0,,Music For Podcasts,15.0,Album,,Lee Rosevere,320000.0,,39.0,,"[15, 107, 1235]","[107, 1235, 15]",Attribution,6.0,"['podcasting', 'podcast', 'instrumental pop', 'music for podcast', 'soundtrack', 'tracks']",Quizitive
13193,5622,18452.0,,Music For Podcasts,15.0,Album,,Lee Rosevere,320000.0,,190.0,,"[15, 107, 1235]","[107, 1235, 15]",Attribution,7.0,"['podcasting', 'podcast', 'instrumental pop', 'music for podcast', 'soundtrack', 'tracks']",Universe Calling
13194,5623,18452.0,,Music For Podcasts,15.0,Album,,Lee Rosevere,320000.0,,156.0,,"[15, 107, 1235]","[107, 1235, 15]",Attribution,8.0,"['podcasting', 'podcast', 'instrumental pop', 'music for podcast', 'soundtrack', 'tracks']",Max Flashback
13195,5624,18452.0,,Music For Podcasts,15.0,Album,,Lee Rosevere,320000.0,,69.0,,"[15, 107, 1235]","[107, 1235, 15]",Attribution,9.0,"['podcasting', 'podcast', 'instrumental pop', 'music for podcast', 'soundtrack', 'tracks']",Biking in the Park
13196,5625,18452.0,,Music For Podcasts,15.0,Album,,Lee Rosevere,320000.0,,170.0,,"[15, 107, 1235]","[107, 1235, 15]",Attribution,10.0,"['podcasting', 'podcast', 'instrumental pop', 'music for podcast', 'soundtrack', 'tracks']",Musical Mathematics
13197,5626,18452.0,,Music For Podcasts,15.0,Album,,Lee Rosevere,320000.0,,99.0,,"[15, 107, 1235]","[107, 1235, 15]",Attribution,11.0,"['podcasting', 'podcast', 'instrumental pop', 'music for podcast', 'soundtrack', 'tracks']",Glass Android
13198,5627,18452.0,,Music For Podcasts,15.0,Album,,Lee Rosevere,320000.0,,144.0,,"[15, 107, 1235]","[107, 1235, 15]",Attribution,12.0,"['podcasting', 'podcast', 'instrumental pop', 'music for podcast', 'soundtrack', 'tracks']",Content
13199,5628,18452.0,,Music For Podcasts,15.0,Album,,Lee Rosevere,320000.0,,118.0,,"[15, 107, 1235]","[107, 1235, 15]",Attribution,13.0,"['podcasting', 'podcast', 'instrumental pop', 'music for podcast', 'soundtrack', 'tracks']",Credit Roll
13200,5629,18452.0,,Music For Podcasts,15.0,Album,,Lee Rosevere,320000.0,,204.0,,"[15, 107, 1235]","[107, 1235, 15]",Attribution,14.0,"['podcasting', 'podcast', 'instrumental pop', 'music for podcast', 'soundtrack', 'tracks']",Going Home
13201,5630,18452.0,,Music For Podcasts,15.0,Album,,Lee Rosevere,320000.0,,437.0,,"[15, 107, 1235]","[107, 1235, 15]",Attribution,15.0,"['podcasting', 'podcast', 'instrumental pop', 'music for podcast', 'soundtrack', 'tracks']",Featherlight
